백포도주 비 거의 상큼 신맛;;;백포도주 비 네 거의 상큼 한 신맛 이
노른자 걸쭉함;;;노른자 의 걸쭉함 과
고기 감칠맛 돋보이다 있다;;;고기 의 감칠맛 을 돋보이 고 있어
힘 솟다 듯 요리;;;힘 이 솟아 나 는 듯 한 요리
훌륭하다 완성 도;;;훌륭한 완성 도 다
오케이;;;오케이
덮다 밥연 시험 해보다 요리 통 하다;;;덮 밥연 에서 시험 해본 요리 가 통했 어
인분 달성 손쉽다;;;인분 달성 은 손쉽 겠 네
너;;;너
어딘가 낯 …;;;어딘가 낯 이 …
앗;;;앗
이 녀석;;;이 녀석
아아;;;아아
에리 나르다 따르다 애 구나;;;에리 나를 따르 던 애 구나
;;;어라
그래도 요즘 안 보이다;;;그래도 요즘 은 안 보였 지
아 그렇다;;;아 그렇 구나
시 꺼;;;시 꺼
미안하다;;;미안해 라
뭐 저 녀석 요리;;;뭐 야 저 녀석 요리
삶다 달걀;;;삶은 달걀 에
껍질 째 있다 달걀;;;껍질 째 있는 달걀 에
깨트린 날달걀;;;깨트린 날달걀
저걸 요리 내놓다 거;;;저걸 요리 라고 내놓 은 거 냐
손님 전혀 다가가다 않다;;;손님 도 전혀 다가가지 않고
무슨 생각 이지;;;무슨 생각 이지
들다;;;드시 죠
어쩌다 이리 아름답다;;;어쩜 이리 아름답 지
눈부시다 빛나다 보석 같다;;;눈부시 게 빛나는 보석 같아
머핀 위 수란;;;머핀 위 에 수란 이나
베이컨 등 올리다;;;베이컨 등 을 올리 고
신맛 나 홀란다이즈;;;신맛 이 나 는 홀란다이즈
소스 뿌리다 요리;;;소스 를 뿌린 요리
미국 조식;;;미국 에선 조식 의
정석 메뉴 중 하나;;;정석 메뉴 중 하나 지만
결코 새롭다 요리 하다 수 없다;;;결코 새로운 요리 라고 할 수 없지
이 요리 어디;;;이 요리 의 어디 에
놀라다 움 있다 거지;;;놀라 움 이 있 단 거지
혀 녹다 내리다 듯;;;혀 가 녹아 내리는 듯 한
홀란다이즈 소스;;;홀란다이즈 소스 의
고급스럽다 산미;;;고급스러운 산미
바삭바삭 하다 구운 베이컨;;;바삭바삭 하게 구운 베이컨 과
은은하다 단맛 머핀;;;은은한 단맛 의 머핀
혀 감싸다;;;혀 를 감싼 다
아니다;;;아니
결코 그것 뿐 아니다;;;결코 그것 뿐 만이 아니 야
황금 빛 빛나다 이 가루;;;황금 빛 으로 빛나는 이 가루 는
어란;;;어란
그렇다;;;그렇 군
어란 또한 달걀;;;어란 도 또한 달걀
이 깊다 맛;;;이 깊은 맛 을
뉴욕 에그 베네틱트 내놓다;;;뉴욕 에서 에그 베네틱트 를 내놓는
오랜 명가 칭송 표현;;;오랜 명가 를 칭송 한 표현 이다
이 요리 그야말로;;;이 요리 도 그야말로
무의식 적 무릎 꿇다 맛;;;무의식 적 으로 무릎 을 꿇 을 맛
당연하다;;;당연하죠
멋지다;;;멋져
녹다 내 린다;;;녹아 내 린다
에그 베네틱트 님;;;에그 베네틱트 님
포기 하다 좋다;;;포기하면 좋 을 텐데
그만두다 생각 하다 서도;;;그만두자 고 생각하면 서도
도망치다 수 없다;;;도망칠 수 없어 서
흔들다 흔들다 흔들다 흔들다;;;흔들 흔들 흔들 흔들
자기 자신 나타내다 못;;;자기 자신 도 나타내지 못 해서
자신 잃다 반복;;;자신 잃기 를 반복
하지만 만날 수 있다;;;하지만 만날 수 있었 으니까
더 잃어버리다 않다;;;더 는 잃어버리 지 않겠 어
미소 있다 아 무것 필요 없다;;;미소 가 있으 면 아 무것 도 필요 없어
요란 장식;;;요란 한 장식 도
필요 없다;;;필요 없으 니까
식탁 두다 앉다;;;식탁 에 둘 러 앉자
불안하다 미래;;;불안한 미래 도
더 하다;;;더해서
정말 아 무것 필요 없다;;;정말 아 무것 도 필요 없어
호화 맛 내기;;;호화 로운 맛 내기 도
짜다 걸 알다;;;짜다 는 걸 알 았 어도
마지막 항상;;;마지막 엔 항상
웃 테;;;웃 을 테 니까
그것 스파이스;;;그것 이 스파이스
NAME 에리 인분 달성;;;NAME 에리 나 인분 달성
빠르다;;;빠르 다
하지만 나다 금세 따라잡다;;;하지만 나도 금세 따라잡 는다
유키 히 어떻다;;;유키 히 라는 어떻 지
앞 절반;;;앞 으로 절반
NAME 군;;;NAME 군 은
그렇다 수가;;;그럴 수가
아직 접시 이하;;;아직 접시 이하
다음 화;;;다음 화
식 극 NAME;;;식 극 의 NAME
열다 접시 째;;;열네 접시 째
지옥 이;;;지옥 이 랑께
메타 몰다 포제;;;메타 몰 포제
발효 버리다;;;발효 해 버린 다
양보 하다 수 없다;;;양보할 수 없다
좋다;;;좋 아
보들보들 수플레 오믈렛;;;보들보들 수플레 오믈렛
아깝다 내놓다 것 들 전혀;;;아까 내놓 은 것 들 이 전혀
나가다 않다;;;나가지 않았 어
그렇다;;;그래
이 뷔페 란 형식;;;이 뷔페 란 형식 은
내놓다 요리 금세;;;내놓 은 요리 를 금세
먹다 게 아니다;;;먹는 게 아니 야
적온 적다 손님;;;적온 적 시 에 손님 이
기다리다 테이블;;;기다리는 테이블 에
요리 내놓다;;;요리 를 내놓는
유키 히 와 전혀 달라;;;유키 히 라 와 전혀 달라
뷔페 형식 …;;;뷔페 형식 …
지다 손님 달리다;;;집 을 지는 손님 에게 달렸 어
수플레 식 감다 어디;;;수플레 의 식 감은 어디 까지나
갓 만들다 것 먹다 때 느껴지다;;;갓 만든 것 을 먹었 을 때 가 느껴져
그렇다 않다 이 요리;;;그렇 지 않으 면 이 요리 의
매력 전해지다 않다 돼다;;;매력 이 전해지 지 않게 돼
손님 손 집기 전;;;손님 이 손 에 집기 전 에
쪼그 들어서다 망가지다 버리다;;;쪼그 라 들어서 망가져 버려
큰일;;;큰일 이다
NAME 요리;;;NAME 의 요리 에
손님 팍팍 빼앗기다 …;;;손님 을 팍팍 빼앗겨 서 …
NAME 에리;;;NAME 에리 나
인분 달성;;;인분 달성
이해 하다 모양;;;이해한 모양 이네
모양 맛 지속;;;모양 과 맛 의 지속 은
즉 너;;;즉 너 는
이 과제 가장 만들다;;;이 과제 에서 가장 만들 어선
안 되다 요리 선택 하다 거지;;;안 되는 요리 를 선택한 거지
드디어 너 작별 하다 수 있다;;;드디어 너 와 작별 할 수 있겠 네
타입 업;;;타입 업 까지
내 아름답다 요리;;;내 아름다운 요리 를
구경 하다 하렴;;;구경하도 록 하렴
향 하다;;;향해 가 네
모든 걸 걸다;;;모든 걸 걸고 서
메인 식다 계란;;;메인 식재 는 계란
생산 프로;;;생산 의 프로
그리고 시간 이내;;;그리고 시간 이내 에
인분 이상 들다 하다 것;;;인분 이상 드시 게 할 것
B 회장;;;B 회장
지금 본무 대;;;지금 부터가 본무 대
C 회장;;;C 회장
D 회장;;;D 회장
전쟁 되다;;;전쟁 이 된 다
E 회장;;;E 회장
제길;;;제길
인분 완전하다 멈추다 버리다;;;인분 에서 완전히 멈춰 버렸 다
추가 이다;;;추가 입니 다
자 자;;;자 자
밀지 말다;;;밀지 말 아 주 세요
하다 명의 손님 손 대다 이후;;;한 명의 손님 이 손 을 댄 이후
소동 소동 불다;;;소동 이 소동 을 불러 서
순식간 주위 손님;;;순식간 에 주위 손님 을
단순하다 계란 아니다;;;단순한 계란 이 아니 야
저 녀석 요리;;;저 녀석 의 요리 에
저런 비밀 있다;;;저런 비밀 이 있었 다니
이 거;;;이 거
흰자 희다 석 해수 쥬레 젤리;;;흰자 는 희 석 한 해수 쥬레 젤리
젤라틴 굳히다;;;젤라틴 으로 굳힌 거야
앗;;;앗
이 것 얼핏 보다;;;이 것 도 얼핏 보면
삶다 계란;;;삶은 계란 이지만
흰자 부분;;;흰자 부분 은
화이트 아스파라거스 무스;;;화이트 아스파라거스 무스
농후 계란 감칠맛;;;농후 한 계란 의 감칠맛 과
아스파라거스 희다 마한;;;아스파라거스 의 희 마한
쓴맛 밸런스 절묘;;;쓴맛 의 밸런스 가 절묘 해
그렇다 껍질 째 나오다 계란;;;그럼 껍질 째 나온 계란 은
이 것 말 이;;;이건 말 이 죠
에잇;;;에잇
꽂다;;;꽂았 다
계란 우유 캐러멜 만들다;;;계란 우유 캐러멜 로 만든
드링크 주입 하다;;;드링크 를 주입 했 어요
마 맛있다;;;마 맛있어
상쾌하다 아침 연출 하다 듯;;;상쾌한 아침 을 연출하는 듯 해
이 것 들 종합 하다;;;이 것 들 을 종합해
가지 형태 계란 플레이 트;;;가지 형태 의 계란 플레이 트
이다;;;입니 다
경악 하다 한 요리;;;경악 할 만 한 요리 야
이 알 들 하나 하나;;;이 알 들 하나 하나 에
바다;;;바다
숲;;;숲
그리고 대지 맛 전부;;;그리고 대지 의 맛 이 전부
응축 되어다 있다;;;응축 되어 있어
더 먹다 싶다;;;더 먹고 싶어
나다;;;나도
나다 주다;;;나도 줘
진짜 저 여자;;;진짜 냐 저 여자
저 페이스 라면 여유롭;;;저 페이스 라면 여유롭 게
인분 넘다;;;인분 을 넘겠 어
인분 달성;;;인분 달성
좋다;;;좋 아
응;;;응
에잇;;;에잇
뭐 하다 거;;;뭐 하는 거 냐
타도 코로 NAME;;;타도 코로 NAME
인분 달성;;;인분 달성
NAME 군;;;NAME 군
으으 수면 부족 지금 와 …;;;으으 수면 부족 이 지금 와 서 …
에리 님 손님 빼앗기다;;;에리 나 님 께 손님 을 빼앗기 고
요리 줄어들다 않다;;;요리 도 줄어들 지 않고
과제 종료;;;과제 종료 까지
침착하다;;;침착해
신규 손님 분;;;신규 손님 분
NAME;;;NAME
물수건 기본 세팅;;;물수건 과 기본 세팅
그리고 번 테이블 정리 서다 두다;;;그리고 번 테이블 정리 서 둘 러 라
번 테이블 계산;;;번 테이블 은 계산
그렇게 하다 번 말 하다 …;;;그렇게 한 꺼 번 에 말해도 …
기본 세팅이잖 기본 세팅;;;기본 세팅이잖 아 기본 세팅
어어 그리고 …;;;어어 그리고 …
;;;어라
뭘 하다 하다;;;뭘 해야 했 더라
머릿속 뒤죽박죽;;;머릿속 이 뒤죽박죽 이라
뭘 하다 하다 전혀 모르다;;;뭘 해야 할 지 전혀 모르 겠 어
아프다;;;아파 아 아 아 앗
주방 혼란 빠지다 때;;;주방 에서 혼란 에 빠졌 을 때 는
우선 상황 정리 하다;;;우선 상황 을 정리해 라
하다 하다 일 하나 하나 이미지;;;해야 할 일 을 하나 하나 이미지 하고
유감 이다;;;유감 이었 네
하지만 이;;;하지만 이 게
나오다 네 실력 차이;;;나와 네 실력 차이 야
뼈 저리 느끼다;;;뼈 저리 게 느꼈 어
;;;어라
설마;;;설마
자다 건가;;;자는 건가
우선 손님 붙잡다;;;우선 손님 을 붙잡 아서
오믈렛 한쪽 면 굽다 약 분;;;오믈렛 한쪽 면 을 굽는 데 약 분
찌다 분 초;;;찌는 데 분 초
가스레인지 숫자 …;;;가스레인지 숫자 …
식 자재 밑 준비;;;식 자재 밑 준비
뭘 중얼 대 …;;;뭘 중얼 대 는 거야 …
아슬아슬 하다;;;아슬아슬 하네
설마 지금;;;설마 지금 부터
대체 어떻다 …;;;대체 어떻 게 …
남다 시간 적다;;;남은 시간 은 적고
유키 히 NAME;;;유키 히 라 NAME
우선 하다 명;;;우선 한 명
첫 번째 손님 붙잡다;;;첫 번째 손님 을 붙잡 는다
뭐 이 거;;;뭐 야 이 거
나 알;;;나 알 아
에그 베다 틱 트라고 해;;;에그 베네 틱 트라고 해
응;;;응
이리 오다 이리 와;;;이리 오 렴 이리 와
자다;;;자자
아가씨 이 거 봐 보다;;;아가씨 이 거 봐 보 렴
지금 이 계란;;;지금 부터 이 계란 에
마법 걸다;;;마법 을 걸게
냄새 좋다;;;냄새 좋 다
바르르 떨리다 있다;;;바르르 떨리 고 있어
와아;;;와아
맛있다;;;맛있어
마법 같다;;;마법 같지
뭐 뭐;;;뭐 야 뭐
이제 와 한 두 명;;;이제 와 서 한 두 명 이
걸음 멈추다 보다;;;걸음 을 멈춰 봤 자
어떻다 못 하다;;;어떻 게 못 하지
이 뭐;;;이 게 뭐 야
풍 밉다 오믈렛;;;풍 미 는 오믈렛 인데
이 거 봐봐;;;이 거 봐봐
표면 굽;;;표면 은 굽 고
속 부드럽다 거품;;;속 은 부드러운 거품 이니까
스푼 누르다 반발;;;스푼 으로 누르 면 반발 해
어디 어디;;;어디 어디
여기 봐 보다;;;여기 봐 보자
자 들다;;;자 드시 죠
들다;;;드세 요
좋다;;;좋 아
손님 모여들다 시작 하다;;;손님 이 모여들 기 시작했 다
아직 인분 이상 남다;;;아직 인분 이상 남았 는데
그걸 앞 분;;;그걸 앞 으로 분 만에
불가능하다;;;불가능해
인분 달성;;;인분 달성
인분 달성;;;인분 달성
어머;;;어머
준비 하다 재료;;;준비했 던 재료 가
바닥 버리다;;;바닥 나 버렸 습니다
이렇게 많이 들다 줄다;;;이렇게 많이 드셔 주실
줄 몰르다 요;;;줄 은 몰랐 으니까 요
이제 종료 되다;;;이제 종료 해도 된 다
감사 하다;;;감사합 니다
그렇다 이만;;;그럼 이만
믿다 수 없다;;;믿 을 수 없어
저 여자;;;저 여자
인분 도달 하다 버리다;;;인분 까지 도달해 버렸 어
리나 상황 보다 가보다;;;에 리나 의 상황 이라도 보러 가볼 까
그렇다 보다;;;그러 고 보니
걔 어떻다 돼다;;;걔 는 어떻 게 됐 을까
유키 히 NAME 군;;;유키 히 라 NAME 군
뚜껑 덮다;;;뚜껑 을 덮고
다음 재료 전부 준비 하다;;;다음 재료 를 전부 준비한 다
무시 무시 하다 손 놀림;;;무시 무시한 손 놀림
좋다;;;좋 아
흰자 거품 내다;;;흰자 를 거품 내고
노른자 생크림;;;노른자 에 생크림
소금 후추 조미;;;소금 후추 로 조미
확인;;;확인
좋다;;;좋 아
슬슬 다 익다;;;슬슬 다 익는 다
플레이 팅;;;플레이 팅
오래 기다리다 셨습니;;;오래 기다리 셨습니 다
어이 옆쪽 요리;;;어이 옆쪽 요리
왠지 엄청나다 모양;;;왠지 엄청난 모양 인데
그렇다;;;그러 네
내 손님 …;;;내 손님 을 …
저 만 작업 처리 하다;;;저 만 한 작업 을 처리 하면 서
만들다 페이스 점점 올리다 있다;;;만드는 페이스 를 점점 올리 고 있어
하다 번 완성 하다 때;;;한 번 완성할 때 마다
조리 순서 최적화;;;조리 순서 를 최적화
다듬다;;;다듬 는 거야
맛있다;;;맛있어
녹다 내 린다;;;녹아 내 린다
뭐 이 거;;;뭐 야 이 거
빠르다;;;빠르 다
계속 사람 들 …;;;계속 해서 사람 들 이 …
손님 손님 불다;;;손님 이 손님 을 불러 서
라이브 쿠킹;;;라이브 쿠킹
그렇다 말 있다;;;그런 말 이 있다
완성 되다 요리 테이블;;;완성된 요리 를 테이블 로
서빙 하다 것 아니다;;;서빙 하는 것 이 아니 라
손님 눈앞;;;손님 의 눈앞 에서
그건 맛 대한 기 대감 높이;;;그건 맛 에 대한 기 대감 을 높이 고
소재 요리 변모 하다;;;소재 가 요리 로 변모 하는
모습 고양 감 안기다;;;모습 은 고양 감 을 안겨 주 지
대단하다;;;대단해
계속 완성 되다 간다;;;계속 완성되 어 간다
엄청 빨르다;;;엄청 빨라
멋지다;;;멋지 다
마치 화려하다 쇼 보이다;;;마치 화려한 쇼 를 보여 주 듯이
유키 히 손님;;;유키 히 라는 손님 의
마음 끌어당기다 있다;;;마음 을 끌어당기 고 있어
자신 기량;;;자신 의 기량
조리 그 자체 보이다 것;;;조리 그 자체 를 보여 주 는 것 으로
상황 역전 시키다 줄;;;상황 을 역전 시킬 줄 이야
B 회장;;;B 회장
사카키 료코;;;사카키 료코
인분 달성;;;인분 달성
이부 사키 슌;;;이부 사키 슌
인분 달성;;;인분 달성
해내다 …;;;해냈 다 …
마루이 제인;;;마루이 젠 지
합격;;;합격 이다
이 사미 알디 인분 달성;;;이 사미 알디 니 인분 달성
이 사미 알디 인분 달성;;;이 사미 알디 니 인분 달성
형 어떻다 돼다;;;형 은 어떻 게 됐 으려나
앞 분;;;앞 으로 분
유키 히 …;;;유키 히 라 …
NAME 군 …;;;NAME 군 …
와아;;;와아
유키 히 NAME;;;유키 히 라 NAME
인분 달성;;;인분 달성
종료;;;종료
뭐 그 「 보다 」 란 표정;;;뭐 야 그 「 봤 느냐 」 란 표정 은
턱걸이 성공 하다 건;;;턱걸이 로 성공한 건
깜짝 놀라다;;;깜짝 놀랐 어
난 분명 인분 멈추다 줄 알다;;;난 분명 인분 에서 멈출 줄 알 았 어
그런데 그렇다 곡예 뛰어넘다;;;그런데 그런 곡예 로 뛰어넘 다니
으응;;;으응
노도 같다 기다;;;노도 와 같은 기 세 였 네요
음;;;음
이 과제 우선 필요하다 건;;;이 과제 에서 우선 필요한 건
호텔 조식;;;호텔 의 조식
그리고 뷔페 현장;;;그리고 뷔페 라는 현장 에서
어떠하다 요리 필요하다 것 를;;;어떠한 요리 가 필요한 것 인가 를
머릿속 얼마나 구체 적;;;머릿속 에서 얼마나 구체 적 으로
그리고 하나 더;;;그리고 하나 더
늘 뜻밖 사태;;;늘 뜻밖 의 사태 가
가장 필요하다 능력;;;가장 필요한 능력
뜨다 커다랗다 핸디캡;;;떠 안 은 커다란 핸디캡 을
녀석 현장 대응 력;;;녀석 은 현장 의 대응 력 으로
훌륭하다 뒤지다 거;;;훌륭히 뒤집 은 거 다
